"video_id","author","published","text","clean_text","sentiment_label","sentiment_score","sentiment_analysis_at","extracted_at"
"SzXMacu80o8","@mayaamane1992","3 minggu yang lalu","Memanggg","Memanggg","positive","0.9947165846824646","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@PamekasanBerbakti","3 minggu yang lalu","​ @maisiomai ya, kok masih ngomong kalau dia gk suka baca, toh diem saja lebih bagus daripada mancing emosi orang","maisiomai ya, kok masih ngomong kalau dia gk suka baca, toh diem saja lebih bagus daripada mancing emosi orang","negative","0.9977120161056519","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@metallofi","3 minggu yang lalu","Jelas tidak. Wong pake cara curang kok","Jelas tidak. Wong pake cara curang kok","negative","0.9971032738685608","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@jphan7062","3 minggu yang lalu","Anda terlalu jujur kawan😂😂​ @Pendakisantuy24 ","Anda terlalu jujur kawan Pendakisantuy24","negative","0.9964219331741333","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Borneo-u3s","3 minggu yang lalu","Fufufafa","Fufufafa","positive","0.9587249159812927","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Tienobae","3 minggu yang lalu","Terus 58% itu apa bg","Terus 58 itu apa bg","negative","0.7015979290008545","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@nebukadnezar75","3 minggu yang lalu","​ @nurkholismajid9733 tp yg ktnya pendukungnya 58% koq nga ngebalas komen positif supaya berimbang, apa krn mereka jg sadar salah pilih ya?","nurkholismajid9733 tp yg ktnya pendukungnya 58 koq nga ngebalas komen positif supaya berimbang, apa krn mereka jg sadar salah pilih ya?","neutral","0.5614526271820068","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Deyoris","3 minggu yang lalu","Kalau d setiap sisi menghujat. Hidup gw gak bakal tenang , asli","Kalau d setiap sisi menghujat. Hidup gw gak bakal tenang , asli","negative","0.999081015586853","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@TheDaviecool","3 minggu yang lalu","Opo ora isin yo banyak yang dislike","Opo ora isin yo banyak yang dislike","negative","0.9562502503395081","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fadhilfirdaus6641","3 minggu yang lalu","jngn begitu bang, menurut data 80% penduduk puas dgn kinerja capres cawapres loh😡😡","jngn begitu bang, menurut data 80 penduduk puas dgn kinerja capres cawapres loh","neutral","0.41531676054000854","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Deyoris","3 minggu yang lalu","@fadhilfirdaus6641  oiya ya bg. Hasil survey","fadhilfirdaus6641 oiya ya bg. Hasil survey","neutral","0.9921486377716064","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fvxcyy","3 minggu yang lalu","dana buat buzzer udah tipis mungkin, nanti tinggal pake duit pajak kita lagi buat nyerang kita sendiri.","dana buat buzzer udah tipis mungkin, nanti tinggal pake duit pajak kita lagi buat nyerang kita sendiri.","negative","0.9974363446235657","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@nuniknurulaini2185","3 minggu yang lalu","buzzer  nya lagi pada rungkadd😂😂😂","buzzer nya lagi pada rungkadd","neutral","0.6047365665435791","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@seikatsuful","3 minggu yang lalu","Yg komen positif masih ada sisa bansos nya?","Yg komen positif masih ada sisa bansos nya?","negative","0.9288159608840942","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@chaneltube2881","3 minggu yang lalu","​ @Pendakisantuy24 dari pada lu...... Gk jadi apa"" 🤣🤣🤣🤣","Pendakisantuy24 dari pada lu...... Gk jadi apa","negative","0.9984754920005798","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@taufanpragisetia7479","3 minggu yang lalu","99 persen 1 persennya buzzer","99 persen 1 persennya buzzer","neutral","0.9977206587791443","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ruslichang9782","3 minggu yang lalu","Nambah saya satu jd 90,0000001 persen gan","Nambah saya satu jd 90,0000001 persen gan","neutral","0.9090864658355713","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Banyubiru-cb6mx","3 minggu yang lalu","Wapres titipan bikin indo makin ancur","Wapres titipan bikin indo makin ancur","negative","0.994506299495697","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@KamuHarusTau-o2s","3 minggu yang lalu","saya belum melihat 1 pun komentar positif","saya belum melihat 1 pun komentar positif","negative","0.6705123782157898","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@davionika","3 minggu yang lalu","​ @VivoVivo-lc2ni Ga bisa, tapi ada aplikadi buat agregate sentimen based on komen. Ga akurat, tapi bisa ngitung komen negatif, distinct by user, ketemu counternya.","VivoVivo lc2ni Ga bisa, tapi ada aplikadi buat agregate sentimen based on komen. Ga akurat, tapi bisa ngitung komen negatif, distinct by user, ketemu counternya.","positive","0.5855441689491272","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@anthonyglaceon3952","3 minggu yang lalu","Ya gimana, org lg giting di jadiian wapres","Ya gimana, org lg giting di jadiian wapres","negative","0.9973376393318176","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@titiindrayati9340","3 minggu yang lalu","Harusnya dari sini dia malu dan dg besar hati  mengundurkan diri.","Harusnya dari sini dia malu dan dg besar hati mengundurkan diri.","negative","0.9982308745384216","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@agustrimaulidyanto9439","3 minggu yang lalu","Kan katanya 42%bang yg ga suka kok 90%? Wkwkwkwk","Kan katanya 42 bang yg ga suka kok 90 ? Wkwkwkwk","negative","0.9979355335235596","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@pratama.artoria","3 minggu yang lalu","Saya setengah jam menyelam ke lautan fakta blm nemu komen positif bang","Saya setengah jam menyelam ke lautan fakta blm nemu komen positif bang","negative","0.9980443716049194","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@shookyscreams4347","3 minggu yang lalu","​ @VivoVivo-lc2ni saking timpangnya like dan dislike (banyak dislikenya) dah diilangin jumlahnya sama youtube 😭","VivoVivo lc2ni saking timpangnya like dan dislike banyak dislikenya dah diilangin jumlahnya sama youtube","negative","0.9757950901985168","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@shookyscreams4347","3 minggu yang lalu","​ @kecap_asin2901 bela pemerintah segininya, padahal pemerintah aja gak mikirin lo","kecap_asin2901 bela pemerintah segininya, padahal pemerintah aja gak mikirin lo","negative","0.9988380074501038","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@shookyscreams4347","3 minggu yang lalu","​ @ipnuippnurantingwangun padahal banyak 02 yang gak suka gibran, milih karena prabowo","ipnuippnurantingwangun padahal banyak 02 yang gak suka gibran, milih karena prabowo","negative","0.995578944683075","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@agungnugroho6231","3 minggu yang lalu","Kan memang gak ada yang patut disukai dr wapres kita ini dan sikapnya suka ndoboli","Kan memang gak ada yang patut disukai dr wapres kita ini dan sikapnya suka ndoboli","negative","0.9980800151824951","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Bapak_lu","3 minggu yang lalu","Sejak awal emang siapa yang suka dia😂😂😂","Sejak awal emang siapa yang suka dia","positive","0.994615375995636","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@adfahmi","3 minggu yang lalu","Para kaum 58% nya koq ga ada yg muncul ya? 😂","Para kaum 58 nya koq ga ada yg muncul ya?","negative","0.9976516366004944","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@mine21319","3 minggu yang lalu","KARNA RAKYAT PERCAYA GIBRAN ADALAH FUFUFAFA YANG JADI WAPRES HASIL NGERUBAH UU","KARNA RAKYAT PERCAYA GIBRAN ADALAH FUFUFAFA YANG JADI WAPRES HASIL NGERUBAH UU","positive","0.6824512481689453","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kacangkulits","3 minggu yang lalu","Ky nya dia tutup mata dan telinga sama orang2 yg gak suka ma dia. Menyedihkan . Gini amat yak nasib Indonesia.","Ky nya dia tutup mata dan telinga sama orang2 yg gak suka ma dia. Menyedihkan . Gini amat yak nasib Indonesia.","negative","0.9993290901184082","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Founders_710","3 minggu yang lalu","100% kak​ @Pantheon11 ","100 kak Pantheon11","positive","0.9936087131500244","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@zeagstudio31","3 minggu yang lalu","🙌","","positive","0.9954185485839844","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fajrinsaputra1278","3 minggu yang lalu","Udah naik bang 

Sekarang 93%","Udah naik bang Sekarang 93","positive","0.6938202977180481","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Ryunexd","3 minggu yang lalu","10% nya ternak","10 nya ternak","positive","0.7975630164146423","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@anggisuhendra7310","3 minggu yang lalu","Tapi mayoritas yg suka dan ngedukung rata rata yg gaptek Mas 😢","Tapi mayoritas yg suka dan ngedukung rata rata yg gaptek Mas","positive","0.9700807929039001","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@anugrahhamonangan22","3 minggu yang lalu"," @Pendakisantuy24  58% suka dia bang,, q menangissssss","Pendakisantuy24 58 suka dia bang,, q menangissssss","positive","0.9976657629013062","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@GuruPembelajarIndonesia","3 minggu yang lalu","Komen positif itu buzzer","Komen positif itu buzzer","neutral","0.992871105670929","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ayanosamsul6503","3 minggu yang lalu","Yg komen juga bukan seluruh rakyat indonesia 😂","Yg komen juga bukan seluruh rakyat indonesia","negative","0.9956039190292358","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@satriaai903","3 minggu yang lalu","@kitonmoon nah iya ternaknya","kitonmoon nah iya ternaknya","neutral","0.8662208318710327","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@TatimatulMusyarofah","3 minggu yang lalu","​ @Pantheon11 baru mau komen gini. scroll2, eh sudah diwakilkan ternyata 😁","Pantheon11 baru mau komen gini. scroll2, eh sudah diwakilkan ternyata","negative","0.9860163331031799","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@anakkalonk3652","3 minggu yang lalu","Dengan kemenangan dipemilu membuktikan mayoritas rakyat memilih beliao","Dengan kemenangan dipemilu membuktikan mayoritas rakyat memilih beliao","positive","0.7177907228469849","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@anastasyaputri8671","3 minggu yang lalu","Tapi tapi beliau ini tidak suka mbaca baca jadi bagaimana 😢","Tapi tapi beliau ini tidak suka mbaca baca jadi bagaimana","negative","0.9963120818138123","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ayuphaniayup","3 minggu yang lalu","BAGUS AKUN INI DI TUTUP YOUTUBE 😅","BAGUS AKUN INI DI TUTUP YOUTUBE","negative","0.9850378632545471","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@DailyJ21","3 minggu yang lalu","20rb komentar doang dikira 90% rakyat indonesia dong 🤣 
sudahlah menghibur dirimu nak, terima kenyataan 🤣","20rb komentar doang dikira 90 rakyat indonesia dong sudahlah menghibur dirimu nak, terima kenyataan","negative","0.9984970092773438","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@VebySukma-m5c","3 minggu yang lalu","Embeer ,bukti dia emng cura g sedari awal ,apa benar yg milih dia 58%??? Ga yakin gue siih ,m
Setidakny yg 58% itu mnculll buat ngilangin tombol dislike yg buaaanyaak😅","Embeer ,bukti dia emng cura g sedari awal ,apa benar yg milih dia 58 ??? Ga yakin gue siih ,m Setidakny yg 58 itu mnculll buat ngilangin tombol dislike yg buaaanyaak","negative","0.9987220168113708","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@pakdhembolang8356","3 minggu yang lalu"," @AweweWkwkw bntr lg juga banyakan like nya klo buzer nya udh digerakin😅😅","AweweWkwkw bntr lg juga banyakan like nya klo buzer nya udh digerakin","negative","0.9983589053153992","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ahmadyafie1018","3 minggu yang lalu","Ini bukti buzzernya gabisa ngedefend lagi.","Ini bukti buzzernya gabisa ngedefend lagi.","negative","0.9960434436798096","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fjrafi1464","3 minggu yang lalu"," @kecap_asin2901  Lha situ sebagai pemujanya dikit2 sakit hati, dikit ga muvon,...","kecap_asin2901 Lha situ sebagai pemujanya dikit2 sakit hati, dikit ga muvon,...","negative","0.999338686466217","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@tomtomtom212","3 minggu yang lalu","99%","99","positive","0.9913823008537292","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@passFottball","3 minggu yang lalu","Bukti pilpres kmaren fix curang,.. Yg 58% itu aslinya ga ada,, buktinya liat aja video ini,,","Bukti pilpres kmaren fix curang,.. Yg 58 itu aslinya ga ada,, buktinya liat aja video ini,,","negative","0.8223515748977661","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Pendakisantuy24","3 minggu yang lalu"," @chaneltube2881  btw dibayar berapa jadi buzzer cuma buat nyebokin borok pemerintah?","chaneltube2881 btw dibayar berapa jadi buzzer cuma buat nyebokin borok pemerintah?","negative","0.9969909191131592","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Pendakisantuy24","3 minggu yang lalu"," @chaneltube2881  jadi staff akuntan di salah satu perusahaan dibilang ga jadi apa-apa? Kocak banget, udah asal nebak salah lagi. Kalo ga pinter tuh belajar dek jgn jdi pro 02 trs ngatain oposisinya sebagai manusia yg gagal. Justru sdm rendah kaya lu mayoritas dukung 02 ☕","chaneltube2881 jadi staff akuntan di salah satu perusahaan dibilang ga jadi apa apa? Kocak banget, udah asal nebak salah lagi. Kalo ga pinter tuh belajar dek jgn jdi pro 02 trs ngatain oposisinya sebagai manusia yg gagal. Justru sdm rendah kaya lu mayoritas dukung 02","negative","0.9990813732147217","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@aspalpanas895","3 minggu yang lalu","Betul banget... hahaha... bocah kosong bisa apa coba!!!","Betul banget... hahaha... bocah kosong bisa apa coba!!!","negative","0.9475303888320923","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Pendakisantuy24","3 minggu yang lalu"," @anugrahhamonangan22  oh.. kumpulan manusia ga terdidik itu yah? ☕","anugrahhamonangan22 oh.. kumpulan manusia ga terdidik itu yah?","negative","0.9990146160125732","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@brogyyi","3 minggu yang lalu","bukti kaum 58% masih waras karena tidak komen cukup lihat dan kasih apresiasi tidak terlihat tapi berdampak","bukti kaum 58 masih waras karena tidak komen cukup lihat dan kasih apresiasi tidak terlihat tapi berdampak","positive","0.8384014368057251","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@buddysetiawan2085","3 minggu yang lalu","Tapi kok bisa menang? Hayo 😅","Tapi kok bisa menang? Hayo","negative","0.9908866882324219","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@jeztraveler","3 minggu yang lalu","like lu lebih banyak dr like gibran..","like lu lebih banyak dr like gibran..","negative","0.9932199716567993","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@wiyonomuayat1217","3 minggu yang lalu","orang yang benci menemukan penyaluran...kalau yang benci ada 50 juta saya baru percaya.....semangat mas wapres kami mencintaimu kerja nyata bukan kerja nyinyir","orang yang benci menemukan penyaluran...kalau yang benci ada 50 juta saya baru percaya.....semangat mas wapres kami mencintaimu kerja nyata bukan kerja nyinyir","positive","0.9873974919319153","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@zedtsu1013","3 minggu yang lalu","Yang 10% buzzer ya bang?","Yang 10 buzzer ya bang?","negative","0.9401924014091492","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@esalm5062","3 minggu yang lalu","Bahkan pendukung prabowo pun tidak suka wkwk😂","Bahkan pendukung prabowo pun tidak suka wkwk","negative","0.9994199275970459","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Ulrich1134","3 minggu yang lalu","Yoi, yang ngebelain ya gak usah ditanya udah jadi ternak itu 😂","Yoi, yang ngebelain ya gak usah ditanya udah jadi ternak itu","negative","0.9961909055709839","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@kitonmoon","3 minggu yang lalu"," @ipnuippnurantingwangun   Masa sih? Dari 10 rb komen itu bukan cuman dari pendukung sebelah, malah orang-orang yang ngedukung si wowo ama anak Mulyono itu","ipnuippnurantingwangun Masa sih? Dari 10 rb komen itu bukan cuman dari pendukung sebelah, malah orang orang yang ngedukung si wowo ama anak Mulyono itu","negative","0.9986554384231567","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@iwakcacak3274","3 minggu yang lalu","Yg dkung buzzer","Yg dkung buzzer","neutral","0.9889203906059265","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@desyaputra3944","3 minggu yang lalu","Lah gk perlu pake video ini semua orang juga tau kan","Lah gk perlu pake video ini semua orang juga tau kan","negative","0.9034957885742188","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@tooko9206","3 minggu yang lalu","Gibran Lupa bayar buzzer makanya di bully  @unyilkucing ","Gibran Lupa bayar buzzer makanya di bully unyilkucing","negative","0.9275354146957397","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@alitadnyana1218","3 minggu yang lalu","UNDANG-UNDANG DIRUBAH BUKAN UNTUK KEBENARAN, TAPI UNTUK DIJADIKAN ALAT PEMBENARAN. KAYA KASUS MK GIBRAN","UNDANG UNDANG DIRUBAH BUKAN UNTUK KEBENARAN, TAPI UNTUK DIJADIKAN ALAT PEMBENARAN. KAYA KASUS MK GIBRAN","negative","0.9984310269355774","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@liesutami1435","3 minggu yang lalu","Menyala bang...comment nya dilike lebih banyak orang drpada pada ngelike videonya😂😂","Menyala bang...comment nya dilike lebih banyak orang drpada pada ngelike videonya","negative","0.9986458420753479","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@azam-2215","3 minggu yang lalu","10% yang koment positif cuman buzzer","10 yang koment positif cuman buzzer","negative","0.9987138509750366","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@hikmahwati6746","3 minggu yang lalu","Kata inayah gusdur rajin membaca  pinter ga suka baca liat samsul ..","Kata inayah gusdur rajin membaca pinter ga suka baca liat samsul ..","negative","0.6676817536354065","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@onceduatujuhcustom657","3 minggu yang lalu","Muji muji klo gk di bayar yh ternak nya mana mao","Muji muji klo gk di bayar yh ternak nya mana mao","negative","0.9990806579589844","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@YazidMasduki","3 minggu yang lalu","Ga bakal bre dia banyak nelen ludah sendiri,mending dagang","Ga bakal bre dia banyak nelen ludah sendiri,mending dagang","negative","0.9884472489356995","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@chieyours","3 minggu yang lalu","lupa bayar buzzer buat youtube bg, buzzernya bersarang di tiktok semua","lupa bayar buzzer buat youtube bg, buzzernya bersarang di tiktok semua","negative","0.8767987489700317","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@rendisetiawan2631","3 minggu yang lalu","gak pantes aja dia ngomong kekgitu sedangkan karir dia sendiri dapetnya lewat…. ah sudahlah","gak pantes aja dia ngomong kekgitu sedangkan karir dia sendiri dapetnya lewat . ah sudahlah","negative","0.9990235567092896","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@mavicdesign","3 minggu yang lalu","faktanya jadi nyalon aja udah jalur haram, segala cara dihalalkan sampai ngubah UU, pantas sudah untuk dihina","faktanya jadi nyalon aja udah jalur haram, segala cara dihalalkan sampai ngubah UU, pantas sudah untuk dihina","negative","0.9991704225540161","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@bobyhanjoko2627","3 minggu yang lalu","Sejak kapan jumlah komen di YouTube bisa jadi acuan 😂😂😂
Logis dikit dong 😂😂😂","Sejak kapan jumlah komen di YouTube bisa jadi acuan Logis dikit dong","negative","0.9950254559516907","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@andhika9748","3 minggu yang lalu","Hasil survey kepuasan kepemimpinan nya sejauh ini 78% 😂 . Pertanyaan nya siapa sih yg di survey","Hasil survey kepuasan kepemimpinan nya sejauh ini 78 . Pertanyaan nya siapa sih yg di survey","neutral","0.9687086343765259","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@monasilalahi4711","3 minggu yang lalu"," @FidoVito-y5o  tp kq bisa menang ya kemarin pemilu, heran.","FidoVito y5o tp kq bisa menang ya kemarin pemilu, heran.","negative","0.9944494962692261","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ardisamsa9744","3 minggu yang lalu","​ @kacangkulits mungkin beliau berprinsip ""jangan dengarkan kata orang yg menghinamu, karna boleh jadi mereka itu iri kepadamu""
Maka dari itu wapres kita ini jadi tahan dan ga malu","kacangkulits mungkin beliau berprinsip jangan dengarkan kata orang yg menghinamu, karna boleh jadi mereka itu iri kepadamu Maka dari itu wapres kita ini jadi tahan dan ga malu","negative","0.966715395450592","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ardisamsa9744","3 minggu yang lalu","​ @kacangkulits mungkin beliau berprinsip ""jangan dengarkan kata orang yg menghinamu, karna boleh jadi mereka itu iri kepadamu""
Maka dari itu wapres kita ini jadi tahan dan ga malu","kacangkulits mungkin beliau berprinsip jangan dengarkan kata orang yg menghinamu, karna boleh jadi mereka itu iri kepadamu Maka dari itu wapres kita ini jadi tahan dan ga malu","negative","0.966715395450592","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@ibnusyaiful1333","3 minggu yang lalu","⁠​⁠ @rohmatullailiyah7134 yakin ? Masih terdoktrin joget gemoy anda wkwk","rohmatullailiyah7134 yakin ? Masih terdoktrin joget gemoy anda wkwk","negative","0.976405918598175","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@AnakKosTidakPadaUmumnya","3 minggu yang lalu","Tapi IQ 58 milih dia","Tapi IQ 58 milih dia","negative","0.9957463145256042","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@Adrian414","3 minggu yang lalu","​ @VivoVivo-lc2ni ngak nampak krn dislikenya overload😂","VivoVivo lc2ni ngak nampak krn dislikenya overload","neutral","0.7222400903701782","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@dianlupi8313","3 minggu yang lalu","Masih banyakan like komentarmu bang daripada like nya gibran","Masih banyakan like komentarmu bang daripada like nya gibran","negative","0.994769275188446","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@nafirofi8431","3 minggu yang lalu"," @kecap_asin2901  Alhamdulillaah rakyat pada cerdas, benci dg hasil kecurangan. Justru yg aneh/agak Laen itu; memuji hal yg sudah nampak tercela. 
Salam akal warass","kecap_asin2901 Alhamdulillaah rakyat pada cerdas, benci dg hasil kecurangan. Justru yg aneh agak Laen itu memuji hal yg sudah nampak tercela. Salam akal warass","positive","0.7488585114479065","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@onde2keras","3 minggu yang lalu","dia masih pake contekan itu wkwkwk","dia masih pake contekan itu wkwkwk","negative","0.9934417009353638","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@weissschnee6215","3 minggu yang lalu"," @VivoVivo-lc2ni  pake extension bg, namanya return youtube dislike","VivoVivo lc2ni pake extension bg, namanya return youtube dislike","neutral","0.9942746758460999","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@santuysaja7103","3 minggu yang lalu","Dia ini di rancang untuk jadi presiden di pemilihan berikutnya lho 😅","Dia ini di rancang untuk jadi presiden di pemilihan berikutnya lho","neutral","0.9867607355117798","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@arstaststudio","3 minggu yang lalu","Lu kali yang buzzer ​ @unyilkucing ","Lu kali yang buzzer unyilkucing","neutral","0.8851093649864197","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@aanjeager7771","3 minggu yang lalu","Bukannya 100% ? Kan yang koment positif masuk ternak mereka sendiri","Bukannya 100 ? Kan yang koment positif masuk ternak mereka sendiri","negative","0.9982726573944092","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@orgbiasa1814","3 minggu yang lalu","​ @AweweWkwkw  hah ? Gimana cara liatnya ?












(Di tanya pasti ngilang 😂😂)","AweweWkwkw hah ? Gimana cara liatnya ? Di tanya pasti ngilang","negative","0.998917818069458","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@fitriaramadhani4215","3 minggu yang lalu","​ @AweweWkwkw dislike-nya kok ga keliatan ya tempatku? Apa disembunyikan?","AweweWkwkw dislike nya kok ga keliatan ya tempatku? Apa disembunyikan?","negative","0.9989275336265564","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@sulaimanmuslim5259","3 minggu yang lalu","BUZZERNYA GAK KELUAR?","BUZZERNYA GAK KELUAR?","negative","0.9989283680915833","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@hadyqustho7762","3 minggu yang lalu","Gagal paham saya yg milih dia kenapa sih","Gagal paham saya yg milih dia kenapa sih","negative","0.9991546869277954","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@sulaimanmuslim5259","3 minggu yang lalu","BUZZERP GAK NONGOL😂?","BUZZERP GAK NONGOL ?","negative","0.9978609681129456","2025-05-19 10:08:02","2025-05-19 10:05:35"
"SzXMacu80o8","@aprianuskendari5050","3 minggu yang lalu","jangan bikin kesimpulan mewakili orang lain, cukup anda dan kelompok anda saja kami selalu bersama pak Gibran","jangan bikin kesimpulan mewakili orang lain, cukup anda dan kelompok anda saja kami selalu bersama pak Gibran","negative","0.5018979907035828","2025-05-19 10:08:02","2025-05-19 10:05:35"
